gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,0,35,1,2,0,2,0,2,2,0,2,2,0,3,106.87465219479864,3739.2871523480594,0
0,0,1,1,22,1,0,0,2,0,0,0,0,0,1,1,3,108.01874894387171,2385.2708878823555,0
0,1,1,0,26,1,0,0,0,0,0,2,0,2,0,1,2,99.89788618845112,2588.269120944996,1
0,0,0,0,35,1,0,1,0,2,2,2,0,2,0,1,0,101.07020144762548,3542.668425811286,1
1,0,0,0,6,1,2,1,0,0,2,0,0,0,0,0,2,82.87906450253485,492.6599183836631,1
1,0,1,1,8,1,2,1,0,0,2,0,0,0,0,0,2,89.33182172562952,699.3788811425,1
0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,1,1,35.98193035852222,1234.0024205085654,0
1,0,1,1,28,1,2,0,0,2,0,0,0,0,0,0,2,86.83116488978709,2417.5331453355248,1
0,0,1,0,6,0,1,0,2,0,0,0,2,0,2,0,2,74.95833633231688,445.1017406607672,0
1,1,0,1,12,1,0,1,0,0,2,0,0,2,1,1,2,87.9454402757962,1066.0378176642978,1
0,0,0,1,29,1,2,1,0,0,0,0,0,2,1,1,0,84.4305139224676,2440.6127958137995,1
1,0,0,1,24,1,2,1,0,0,0,0,2,0,0,0,3,76.28071541562268,1840.1627042131483,0
0,0,0,0,11,1,0,1,2,0,2,2,2,0,2,1,1,96.97446810571648,1062.2341334463179,0
0,0,1,1,22,1,2,0,2,0,0,2,0,0,0,0,2,84.33920259853448,1854.52656538507,0
0,0,0,1,27,1,2,1,2,2,2,0,2,2,1,1,2,100.49335428773341,2732.166040536855,1
0,0,1,0,16,1,0,0,2,0,0,2,0,0,1,1,2,66.51323840002584,1075.5697210120818,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,3,43.85739773914163,351.7210362424803,1
0,0,0,0,3,1,0,1,2,0,2,0,2,0,0,1,2,89.70628554961465,262.5789511731458,1
1,0,0,0,17,1,0,1,0,2,0,2,2,0,0,1,2,85.45389975161379,1452.985158472007,1
0,0,1,0,14,0,1,0,0,0,2,2,0,2,2,0,2,62.609379623714815,893.0274120319516,0
0,0,0,0,2,1,2,0,2,2,0,0,2,0,0,1,2,107.54168014424052,236.8038694243091,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,2,34.92593959438126,552.6167131697343,0
0,0,1,1,13,0,1,0,0,2,2,0,0,0,0,0,3,57.56356980077241,762.7688580349553,0
1,0,0,1,4,1,0,0,2,0,0,0,0,2,2,0,2,89.08676733500984,340.56879146221297,0
1,0,0,0,7,1,0,0,2,2,0,0,0,2,2,1,0,97.58906379573095,689.0055106504137,0
0,0,0,0,25,1,0,1,0,0,2,0,0,0,0,0,3,75.77469170663201,1898.1109568732363,1
1,0,1,0,28,1,2,1,0,0,2,0,0,0,0,1,1,97.1766069079931,2731.355962642965,1
0,0,0,0,8,1,2,1,0,0,0,2,2,2,0,1,3,92.93473209297855,735.1537684869559,1
0,0,1,1,39,1,0,1,0,2,0,0,2,2,1,1,3,131.7021326795971,5137.843346041536,0
1,0,1,0,12,1,2,0,2,2,0,2,2,2,0,1,1,96.83002778597333,1143.3427358943143,1
1,0,1,0,3,1,0,1,0,0,2,0,0,0,2,1,3,72.07505793222701,209.92452161360853,0
1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,34.91219911017736,34.74216328343754,0
0,0,1,0,36,1,0,1,0,2,2,0,0,2,0,1,3,105.11327881290669,3786.0231680905326,1
1,0,0,1,29,1,2,0,0,2,0,0,0,0,2,1,1,72.50663700745297,2130.6121848797766,0
1,0,1,0,7,0,1,2,1,1,1,1,1,1,0,0,2,23.871228316440682,162.00464827858542,0
0,1,0,1,20,1,2,0,2,0,0,0,2,2,2,1,3,116.39582647536615,2328.1250396718933,0
0,0,0,0,37,1,0,0,0,2,0,2,0,0,2,1,3,94.56861479754261,3487.518722894234,0
0,0,1,0,22,1,2,1,2,0,0,0,0,0,0,0,1,107.69868445860548,2350.5070921093566,1
0,0,1,1,27,1,0,0,0,0,0,0,2,0,2,1,2,108.84723131202533,2947.8587944937644,0
0,1,0,1,0,1,2,2,1,1,1,1,1,1,0,0,2,38.328177141228196,9.05452835968431,1
0,0,0,0,9,1,0,1,2,0,2,2,0,0,0,1,3,66.21260162486902,582.1590092256808,0
1,1,0,0,19,1,2,2,1,1,1,1,1,1,0,1,1,28.490902987983766,524.4292478248053,0
0,1,0,1,4,1,0,0,0,2,0,0,0,2,0,1,2,91.05418140328386,357.8579095158781,1
1,0,0,1,32,1,2,1,0,2,0,0,0,2,0,0,0,104.62583121570403,3364.696856770968,0
0,0,0,0,8,1,2,1,2,0,0,0,0,0,0,0,2,94.90894352507193,744.3901347084194,1
1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,1,65.93195622563844,270.5457934795071,1
1,1,1,1,33,1,2,0,2,0,2,0,2,0,0,0,3,97.19969497681939,3208.9042005412284,1
0,0,1,1,35,0,1,1,0,2,0,0,0,0,1,1,0,90.23882011745714,3155.340529569458,0
1,0,1,0,14,1,2,1,0,0,0,2,0,0,0,1,1,75.6512550004135,1053.0715539862372,0
1,0,0,0,34,1,0,1,0,0,0,0,0,0,2,1,1,77.45266961157252,2635.8405872548674,0
1,0,1,0,2,1,0,2,1,1,1,1,1,1,2,1,3,32.45053036696784,61.793110067392085,0
0,1,0,0,6,0,1,1,2,0,0,0,0,0,1,1,1,69.74518567695196,414.4779100747223,1
1,0,0,0,19,1,0,1,2,0,2,0,2,0,0,0,0,93.1469500324282,1767.7166531079135,1
0,1,0,0,24,1,0,0,2,2,0,2,2,2,2,1,1,106.92617829635566,2577.344503984695,0
1,0,0,1,18,1,0,1,0,2,0,0,0,2,0,1,2,88.4347913830014,1593.9546592468641,1
1,0,1,0,7,1,0,0,0,2,0,2,2,2,0,1,0,106.68689183350125,747.4977620796911,1
0,0,0,1,14,1,0,0,0,0,0,0,0,0,2,1,3,72.41501255105457,1027.635963632508,0
1,0,1,0,6,1,2,0,2,0,0,0,0,2,2,1,0,100.46978516623446,600.1372264684334,0
0,0,1,1,19,1,0,0,0,0,0,0,0,0,0,0,2,90.96610449836498,1742.6843611356612,0
0,0,0,0,14,1,2,1,0,0,0,2,0,0,2,0,0,81.59176658582635,1135.526609242496,1
1,0,0,0,37,1,2,0,0,2,2,2,2,2,2,1,2,89.97728654567409,3334.471091323536,0
0,0,1,1,11,0,1,1,0,0,2,0,0,0,1,1,1,78.85946200149587,864.2230491221966,1
0,0,0,0,35,1,0,1,0,2,2,2,0,2,0,1,0,106.14939463596244,3714.5438494941864,1
1,0,1,0,27,1,0,2,1,1,1,1,1,1,2,1,1,37.65112708228116,1010.1480388640051,0
0,1,0,0,33,1,0,0,0,0,2,0,0,2,1,1,0,103.56430667157869,3414.6682530491644,1
1,0,0,0,23,1,2,1,0,0,0,0,0,0,1,0,3,73.38294602554805,1680.801849827567,0
1,0,0,1,23,1,0,1,0,0,0,2,0,0,0,0,2,96.65086082044856,2226.998316865978,1
1,1,1,0,28,1,2,0,0,0,0,0,0,2,1,0,2,95.00251993821446,2651.8228767878863,0
0,0,0,0,37,1,0,0,0,2,0,2,0,0,2,1,3,89.06174217039374,3300.6500374561347,0
1,0,1,0,10,0,1,2,1,1,1,1,1,1,0,0,3,22.257853514939416,246.04919380448965,0
0,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,2,39.60290710060987,1212.1397071867445,0
0,0,0,0,11,1,0,1,2,0,0,0,0,2,1,1,3,91.17587636438857,979.2134262318879,1
0,1,0,0,32,1,2,0,0,2,0,0,2,2,2,1,2,97.4095037302168,3107.2221640706175,0
1,0,0,0,35,1,2,1,0,0,0,0,2,0,2,1,1,107.64280191957627,3774.931035176997,0
1,0,1,0,1,1,2,0,0,0,2,0,2,2,0,1,3,98.96919633118532,91.85759631410161,1
0,1,0,0,24,1,0,0,2,2,0,2,2,2,2,1,1,105.80307536421456,2545.048619617988,0
1,0,1,0,1,1,0,0,0,0,2,0,0,0,2,1,2,70.05164252806739,79.54385502623805,0
1,0,1,1,16,1,0,0,2,0,0,0,0,2,2,1,2,78.3444078849,1250.999744984436,0
0,0,0,0,23,1,0,1,0,2,0,0,0,0,0,0,2,59.446471649131894,1376.1165304400167,1
0,0,1,0,36,1,0,1,0,2,2,0,0,2,0,1,3,104.84510491528367,3751.7287592168504,1
1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,1,0,36.604187611025594,154.76207775385444,1
1,0,1,1,0,1,2,1,0,0,0,0,0,2,1,0,1,105.8100620253843,7.993033732591057,0
1,1,0,0,25,1,2,1,0,0,0,2,0,2,1,1,2,113.56925937559586,2838.2371557719953,0
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,42.308016637082346,136.95941553771652,0
0,0,0,0,32,1,0,0,0,2,2,2,0,0,1,1,3,82.08678171669865,2641.1866437801536,0
0,0,1,0,37,1,0,0,0,2,0,0,0,0,1,0,3,68.15759971654762,2541.159395330977,0
0,0,1,0,8,1,2,0,0,0,0,2,0,0,2,1,3,58.535902586262075,487.69971364573746,0
0,0,0,1,23,0,1,1,0,0,0,2,0,2,2,1,0,101.00997687642366,2323.7847234509004,1
0,0,0,0,17,1,2,0,0,0,2,2,0,2,0,1,2,88.66909509525836,1505.962444622651,1
0,0,1,0,15,1,2,2,1,1,1,1,1,1,0,1,0,42.98818773232942,644.0418031249058,0
0,0,1,0,13,1,0,0,2,0,0,2,2,0,2,1,0,102.00622743214059,1299.3360537147967,0
1,0,1,0,13,1,2,1,2,0,2,0,2,2,2,0,2,94.2034267211264,1231.6261151843496,0
0,0,1,1,30,1,0,0,0,0,2,2,0,2,2,0,2,76.89973929544674,2330.485735809081,0
1,0,0,1,20,1,0,0,2,0,0,0,2,0,2,1,3,101.0501446495461,2026.661228479536,0
0,0,0,1,12,1,0,1,0,0,0,2,2,0,0,0,3,115.98746927493899,1377.6348428496797,1
1,0,1,0,7,0,1,2,1,1,1,1,1,1,0,0,2,23.97046468077483,157.84633579099943,0
0,1,1,0,38,1,2,1,0,0,2,2,2,0,2,0,0,106.8575805821437,4051.203804767295,0
1,0,0,0,39,1,0,2,1,1,1,1,1,1,0,1,0,39.04464115210079,1539.3115247453813,0
1,0,0,0,4,1,2,1,0,0,2,2,0,2,0,0,2,87.24337989389814,353.99745776809294,1
1,0,0,0,5,1,0,0,2,0,0,0,0,0,0,1,2,67.5304032971318,344.03330282491055,1
0,0,1,1,35,1,0,1,0,0,2,0,0,0,2,0,1,60.60130048185456,2124.5808140040613,0
0,1,0,1,20,1,2,0,2,0,0,0,2,2,2,1,3,111.59834449683609,2220.852102640035,0
1,0,0,0,4,1,2,0,0,0,0,0,0,2,0,0,1,75.40182397718976,292.1681888234112,1
1,0,1,0,7,1,0,2,1,1,1,1,1,1,1,1,2,40.65130652051248,291.36653049155325,0
1,1,1,0,32,1,2,1,0,2,2,2,2,0,1,0,3,95.14770965194985,3045.5888243345444,0
0,0,1,1,1,1,0,1,0,0,2,0,2,0,2,1,1,73.41464112565477,54.83365693207024,1
1,0,0,0,0,1,0,1,0,2,0,0,0,0,2,1,2,96.20386778891158,7.860269970493,0
0,0,0,1,36,1,0,1,0,2,0,2,2,0,2,1,3,97.73685082389628,3532.693926583543,0
0,1,0,0,34,1,0,2,1,1,1,1,1,1,1,1,1,38.63447262848957,1313.6359881806716,0
0,0,1,0,1,0,1,1,0,0,2,0,0,2,1,0,2,92.81188012889506,89.65223500260221,1
0,0,1,1,6,1,0,0,2,0,2,0,0,2,2,0,0,102.5402029718091,628.8991414180456,0
0,0,1,0,14,1,0,0,0,0,2,0,0,0,0,1,1,77.7841126660474,1087.020259701748,1
1,0,1,1,16,1,2,1,2,0,2,0,2,0,0,1,2,88.45887694825552,1409.2038118487383,1
0,0,1,0,19,1,2,0,0,0,0,2,0,0,0,0,3,81.228551780144,1527.957448123742,0
0,0,0,0,11,0,1,1,2,2,2,0,0,0,0,1,0,68.19236485689215,745.2040254024781,1
1,0,0,0,32,1,2,0,0,2,2,0,0,2,0,1,2,75.27893464147088,2427.595914842205,1
1,0,0,1,25,1,0,0,0,0,2,0,2,0,0,1,2,99.54114721360611,2500.166727472689,1
0,0,1,0,28,1,0,1,0,0,0,2,0,2,2,0,3,100.8495426278838,2824.9808417716167,0
1,1,1,0,14,1,2,0,0,0,2,2,0,2,1,1,2,77.34235536280251,1082.7342355039623,0
1,0,0,1,38,1,0,1,2,0,0,2,0,0,1,1,0,65.57665916435428,2501.8094414476436,0
1,0,1,0,10,0,1,2,1,1,1,1,1,1,0,0,3,21.313427606705897,214.15729009001024,0
0,0,0,1,13,1,2,1,0,2,2,2,2,2,1,1,2,108.3076141829936,1395.3599369888668,1
0,0,0,0,36,1,2,2,1,1,1,1,1,1,2,1,2,33.38976160490756,1203.474338034398,0
0,1,1,0,34,1,0,2,1,1,1,1,1,1,0,1,2,34.92310258131467,1189.1405903137525,0
0,0,1,1,29,1,0,0,0,2,0,0,0,2,2,0,2,78.84854490280163,2286.7368467403153,0
1,1,1,0,20,1,2,1,0,0,0,0,2,2,0,1,2,125.18180769934601,2506.210653362982,1
1,0,0,0,17,1,0,0,2,0,0,0,2,2,2,0,1,108.62697811716467,1839.7296201279619,0
1,1,0,0,24,1,2,1,0,0,0,2,2,0,0,0,0,92.93832972151739,2232.070634139974,0
1,0,1,1,26,1,2,1,0,2,2,0,0,0,1,1,0,102.37150125382165,2645.6262462067416,1
1,0,1,1,26,1,2,0,2,0,2,2,0,0,1,0,1,84.88328026076948,2197.758972537888,0
1,0,1,0,3,1,2,1,0,0,2,2,2,0,0,1,2,87.2109081633062,259.19417345508066,1
0,1,0,0,14,1,2,2,1,1,1,1,1,1,0,0,3,41.64669908808816,589.0791628774856,1
0,0,0,0,24,1,2,0,2,2,0,0,2,0,0,1,2,99.67128623631649,2389.1375557950464,0
0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,1,2,57.46678974332235,808.9370403305759,0
0,0,1,0,4,1,0,0,2,0,0,2,0,2,2,0,2,104.94668377521828,430.0135096803534,0
0,1,1,0,27,1,2,1,2,2,2,0,0,0,0,1,3,77.43365582222805,2114.911039905695,1
0,0,1,1,24,1,0,1,0,0,0,2,2,0,0,1,2,104.83549297330843,2513.120393600626,1
1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,0,32.281547384246565,865.1644655675735,0
1,0,0,0,14,0,1,2,1,1,1,1,1,1,0,1,2,23.673912507150032,331.8206664555036,1
1,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,43.092740182198526,1122.3955047908007,0
1,0,1,0,34,1,0,1,2,0,0,0,2,0,0,1,2,91.49189875778484,3116.1857915904193,0
0,1,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,34.849506514799344,182.3730676510187,1
1,0,1,0,32,1,2,1,2,2,2,0,0,2,0,1,1,102.66129574403405,3282.3375361201324,1
1,0,0,0,32,1,2,0,0,2,2,0,0,2,0,1,2,71.12880652819644,2283.3911546526497,1
1,0,1,0,29,1,0,1,0,2,0,2,0,2,0,1,3,109.7768838198518,3184.3492925726573,1
0,0,0,0,22,1,2,0,0,2,0,0,0,0,1,0,3,61.1460120640706,1357.4859818233335,1
1,0,0,0,13,1,0,1,0,0,0,0,0,0,2,0,2,81.78479946102985,1060.4142666561825,0
0,0,0,1,23,1,2,1,0,0,0,2,2,0,1,1,0,82.71698519390685,1903.8932154833255,0
1,0,1,1,14,1,2,1,0,2,2,0,2,2,0,0,2,86.9628921685386,1220.1830520631474,0
1,0,1,1,8,1,2,1,0,0,2,0,0,2,0,0,0,97.37916909264193,790.3586053666866,0
1,0,1,0,10,1,2,2,1,1,1,1,1,1,0,1,2,37.49273359418847,374.88630087219747,0
0,0,0,0,20,1,0,1,0,0,2,0,2,0,1,0,3,111.63728280831651,2222.379617339861,1
0,0,0,0,29,1,0,1,0,0,2,0,2,0,1,1,2,80.31648745142223,2312.221918103376,0
0,0,1,0,33,1,0,1,2,2,0,0,0,2,0,1,1,108.42759166920303,3588.4506236435004,0
1,0,1,1,4,1,0,1,2,0,0,2,2,2,2,1,2,127.14493205367984,514.9824733131883,0
0,0,1,0,3,1,0,1,0,2,0,0,2,0,2,1,0,112.41926694700713,353.8772761111544,0
0,0,1,0,30,1,2,0,0,2,0,0,0,2,0,0,1,87.76807761751745,2633.9669931521357,1
0,0,1,1,21,1,2,1,2,2,0,0,0,2,0,1,0,88.7968145772699,1865.5990836844676,0
1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,38.11592800720557,878.4600090750296,1
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,42.8062438386467,123.0583497504507,0
0,0,1,1,0,0,1,0,0,0,2,0,0,0,2,0,1,72.89027640410065,-7.03797519459388,0
1,0,1,1,0,1,2,0,2,2,2,0,2,0,1,1,1,105.4103901048339,4.383964047972862,1
0,0,1,0,23,1,0,2,1,1,1,1,1,1,2,1,2,30.387068200421727,710.7110103454182,0
0,0,1,1,29,1,0,0,2,0,2,2,0,2,0,0,3,93.05732842192486,2704.7006078166105,1
0,0,0,0,15,1,2,0,0,2,0,0,0,2,0,0,2,84.70247094144473,1265.727078874086,0
0,1,1,0,23,1,2,0,0,0,2,0,0,0,0,0,2,71.90935051194589,1658.1615475254332,0
0,0,1,1,39,1,0,0,2,0,0,2,2,0,0,1,0,84.70832379641223,3305.389266364264,0
1,0,1,0,18,1,0,0,0,0,2,0,2,0,0,1,2,70.67754384020613,1266.562266286423,0
0,1,0,0,36,1,0,1,0,0,0,0,0,0,2,1,2,90.64712579474558,3251.0714393235007,0
1,0,1,0,33,1,2,1,0,0,0,0,2,0,2,0,2,83.12146440672562,2734.702237546084,1
0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,1,3,102.5447539691871,319.589079967287,0
0,0,0,0,24,1,0,1,0,2,0,0,2,0,0,1,0,80.07334356844362,1924.2964300196813,1
1,0,0,0,32,0,1,0,0,0,0,0,0,2,0,0,0,78.45009253580531,2504.3117283516785,0
0,0,1,1,27,1,0,0,0,0,0,0,2,0,2,1,2,104.5590031310481,2823.8587397780316,0
0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,1,1,36.077045000015,583.3412045157265,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,1,31.44519358947581,26.043725771472353,0
1,0,0,0,23,1,0,1,0,0,0,0,0,2,2,0,2,113.95808941856619,2613.3859065562146,0
1,0,1,0,24,1,0,1,0,0,2,0,2,0,0,0,3,74.56235299903524,1771.732456743568,1
1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,66.46896252510655,941.4509657670787,0
1,0,0,0,14,1,2,0,0,0,0,0,2,2,2,0,2,96.86776835834276,1362.0279816258671,1
0,0,1,0,14,0,1,0,0,0,2,2,0,2,2,0,2,72.56557736794493,1022.6119738450673,0
1,0,1,0,7,1,0,1,0,2,0,2,0,0,1,1,0,70.11395102379586,496.41686339801265,0
